user_id,total_tweets,suspended
9.03128029915841e+17,1,0
9.03118639045411e+17,1,0
9.03107726104027e+17,1,0
9.03079236386349e+17,1,0
9.03016464575336e+17,1,0
9.0296703546164e+17,1,0
9.02760105623658e+17,1,0
9.02658077115257e+17,1,0
9.03360209246052e+17,1,0
9.04114307889336e+17,1,0
9.04142245271675e+17,1,0
9.04165445254697e+17,1,0
9.06277130883011e+17,1,0
9.06276149654934e+17,1,0
9.06263303877526e+17,1,0
9.06197978955882e+17,1,0
9.05952434945655e+17,1,0
9.05920417126339e+17,1,0
9.0588108190317e+17,1,0
9.05758198618931e+17,1,0
9.05549679986967e+17,1,0
9.05427091482694e+17,1,0
9.05260576888291e+17,1,0
9.05218979148571e+17,1,0
9.05178909867729e+17,1,0
9.04822012186575e+17,1,0
9.04791962032767e+17,1,0
9.04780719054049e+17,1,0
9.04751363787293e+17,1,0
9.0469539043131e+17,1,0
9.04533645859414e+17,1,0
9.04451422221165e+17,1,0
9.04353523663503e+17,1,0
9.04351845769896e+17,1,0
9.04167641874555e+17,1,0
9.06354224933433e+17,1,0
9.11055503614251e+17,1,0
9.1128039903223e+17,1,0
9.11300173627871e+17,1,0
9.16757223208096e+17,1,0
9.16676323476722e+17,1,0
9.16675053001105e+17,1,0
9.16467624439149e+17,1,0
9.16459519219298e+17,1,0
9.16438580184125e+17,1,0
9.16143391829844e+17,1,0
9.1610565474963e+17,1,0
9.16104073467843e+17,1,1
9.16020572949144e+17,1,0
9.16770899298275e+17,1,0
9.15473029517341e+17,1,1
9.1519445508651e+17,1,0
9.15189365491499e+17,1,0
9.1510622979344e+17,1,0
9.15054776798163e+17,1,0
9.14935355387912e+17,1,0
9.14933849800442e+17,1,0
9.14906597868163e+17,1,0
9.14900689150718e+17,1,0
9.14754682928562e+17,1,0
9.1468964804735e+17,1,0
9.1544859064191e+17,1,0
9.16815762794467e+17,1,0
9.16846870818902e+17,1,0
9.16995324396306e+17,1,0
9.18617790394913e+17,1,0
9.18604178930352e+17,1,0
9.18600811361591e+17,1,0
9.18556143705838e+17,1,0
9.18519133443985e+17,1,0
9.18385958764057e+17,1,0
9.18195949356405e+17,1,0
9.18122537191649e+17,1,0
9.1812029570934e+17,1,0
9.17927083220881e+17,1,0
9.17863956592628e+17,1,0
9.17852572416868e+17,1,0
9.17805406247899e+17,1,0
9.17772744405672e+17,1,0
9.1776882945919e+17,1,0
9.17748787275338e+17,1,0
9.17537806360211e+17,1,0
9.17520793180922e+17,1,0
9.17508711622545e+17,1,0
9.17478519977988e+17,1,0
9.17381961458516e+17,1,0
9.17216236357997e+17,1,0
9.17118510114804e+17,1,0
9.14608858613539e+17,1,0
9.14602536027415e+17,1,0
9.14574576725758e+17,1,0
9.14568251056804e+17,1,0
9.12194761368379e+17,1,0
9.12187569961611e+17,1,0
9.12170783522398e+17,1,0
9.121566525515e+17,1,0
9.12128666137711e+17,1,0
9.12110428335067e+17,1,0
9.12085650857513e+17,1,0
9.12064087676383e+17,1,0
9.12026259332456e+17,1,1
9.11988955154969e+17,1,0
9.11977794858574e+17,1,1
9.11961538814255e+17,1,0
9.11917456452735e+17,1,1
9.11899088442003e+17,1,0
9.11738560633377e+17,1,0
9.11707113281458e+17,1,0
9.11691325082391e+17,1,0
9.11682307349795e+17,1,0
9.11605567948341e+17,1,0
9.11510889622249e+17,1,0
9.11370698978992e+17,1,0
9.1136072652619e+17,1,0
9.11348444345889e+17,1,0
9.12321942207726e+17,1,0
9.02650857249923e+17,1,0
9.12327572410814e+17,1,0
9.12367891152073e+17,1,0
9.14561384700154e+17,1,0
9.141418427735e+17,1,0
9.13978543524205e+17,1,0
9.13925805725618e+17,1,0
9.13893163689013e+17,1,0
9.13882412148441e+17,1,0
9.13724385801806e+17,1,0
9.13674339995804e+17,1,0
9.13565292915298e+17,1,0
9.1347497039054e+17,1,0
9.13183751613637e+17,1,0
9.13105002041938e+17,1,0
9.13090672839848e+17,1,0
9.12924485929619e+17,1,0
9.12882853427507e+17,1,0
9.12880758821413e+17,1,0
9.12817277921149e+17,1,0
9.12677358859096e+17,1,1
9.1266070413781e+17,1,0
9.12497630432973e+17,1,0
9.12443737594266e+17,1,0
9.12439916348477e+17,1,0
9.12397478187667e+17,1,1
9.12359073634509e+17,1,0
9.0261399428814e+17,1,0
9.0259692512333e+17,1,0
9.02585642470793e+17,1,0
8.92857793392202e+17,1,0
8.92844295018996e+17,1,0
8.92828905530425e+17,1,0
8.92507662440698e+17,1,0
8.92442217587102e+17,1,0
8.92350117763854e+17,1,0
8.92256233729671e+17,1,0
8.92246766220755e+17,1,0
8.92226289595187e+17,1,0
8.92218682096706e+17,1,0
8.92891812058321e+17,1,1
8.92174590587396e+17,1,0
8.92056082658374e+17,1,0
8.91932919865852e+17,1,0
8.91879848779538e+17,1,1
8.91829300613317e+17,1,0
8.9181850046507e+17,1,0
8.91769236137402e+17,1,0
8.91667387614941e+17,1,0
8.9158023147522e+17,1,0
8.91456463318733e+17,1,0
8.91441654695113e+17,1,0
8.92130999454257e+17,1,0
8.92943585703854e+17,1,0
8.93106281388683e+17,1,0
8.93189373017149e+17,1,0
8.95529543959753e+17,1,0
8.95442458447929e+17,1,1
8.95396546321281e+17,1,0
8.95115210326852e+17,1,0
8.950226108573e+17,1,0
8.95000114070082e+17,1,0
8.94961340917395e+17,1,0
8.9494866253448e+17,1,0
8.9474975613558e+17,1,0
8.94746377015525e+17,1,0
8.94692588212638e+17,1,0
8.94605232004616e+17,1,0
8.94594069464314e+17,1,0
8.94545996176294e+17,1,0
8.94235530501607e+17,1,0
8.93962797771633e+17,1,0
8.93722600110604e+17,1,0
8.93630735080235e+17,1,0
8.93588466356937e+17,1,0
8.93460664265564e+17,1,0
8.93418087369847e+17,1,0
8.93236094988243e+17,1,0
8.9322554603692e+17,1,0
8.91271674594828e+17,1,0
8.91133512731861e+17,1,0
8.91104204118344e+17,1,0
8.91092368178389e+17,1,0
8.89973687088169e+17,1,0
8.89914508071887e+17,1,0
8.89882782112989e+17,1,0
8.89880178079539e+17,1,0
8.89683437673529e+17,1,0
8.89676613977219e+17,1,0
8.896738930065e+17,1,0
8.89541253548954e+17,1,0
8.89523666157015e+17,1,0
8.89444926726881e+17,1,0
8.89268464979911e+17,1,0
8.89250863415517e+17,1,0
8.8921497447168e+17,1,0
8.89154781796745e+17,1,0
8.89010561681326e+17,1,0
8.88844155438465e+17,1,0
8.88774605699142e+17,1,0
8.88773993565737e+17,1,0
8.88491733335499e+17,1,0
8.88473361181028e+17,1,0
